set,clock,dbm,rssi,attack
183,2757.12,20,32,0
183,2758.87,22,34,0
183,2760.54,23,30,0
183,2762.36,24,28,0
184,2764.17,14,38,0
184,2766.15,17,33,0
184,2767.63,20,33,0
184,2770.06,22,32,0
184,2772.80,23,31,0
184,2775.77,24,27,0
185,2777.25,14,39,0
185,2779.47,17,35,0
185,2780.51,20,33,0
185,2781.57,22,33,0
185,2783.09,23,31,0
185,2785.86,24,28,0
186,2787.18,14,38,0
186,2789.05,17,33,0
186,2792.01,20,35,0
186,2793.54,22,35,0
186,2795.09,23,31,0
186,2796.97,24,28,0
187,2798.80,14,40,0
187,2799.85,17,34,0
187,2801.87,20,31,0
187,2803.56,22,34,0
187,2805.07,23,32,0
187,2807.52,24,28,0
188,2809.32,14,40,0
188,2810.64,17,35,0
188,2812.63,20,32,0
188,2814.26,22,33,0
188,2815.48,23,34,0
188,2817.93,24,27,0
189,2820.64,14,38,0
189,2821.75,17,33,0
189,2823.78,20,32,0
189,2824.91,22,33,0
189,2826.22,23,31,0
189,2827.98,24,29,0
190,2830.10,14,38,0
190,2833.10,17,36,0
190,2835.41,20,33,0
190,2837.50,22,35,0
190,2840.14,23,34,0
190,2841.62,24,29,0
191,2843.12,14,39,0
191,2846.05,17,33,0
191,2848.33,20,33,0
191,2849.93,22,36,0
191,2852.89,23,32,0
191,2853.96,24,33,0
192,2856.86,14,38,0
192,2858.04,17,33,0
192,2859.34,20,36,0
192,2861.41,22,34,0
192,2863.31,23,33,0
192,2865.33,24,27,0
193,2866.97,14,37,0
193,2869.30,17,33,0
193,2871.61,20,34,0
193,2873.38,22,33,0
193,2874.77,23,34,0
193,2876.18,24,30,0
194,2878.77,14,39,0
194,2881.41,17,34,0
194,2884.08,20,31,0
194,2886.81,22,30,0
194,2889.74,23,33,0
194,2892.43,24,33,0
195,2894.22,14,40,0
195,2895.88,17,35,0
195,2898.06,20,37,0
195,2900.21,22,35,0
195,2902.29,23,29,0
195,2905.23,24,30,0
196,2907.43,14,42,0
196,2908.90,17,36,0
196,2910.59,20,33,0
196,2913.49,22,35,0
196,2914.76,23,35,0
196,2916.08,24,29,0
197,2917.80,14,38,0
197,2919.03,17,34,0
197,2920.09,20,33,0
197,2922.56,22,33,0
197,2923.88,23,32,0
197,2926.21,24,29,0
198,2928.97,14,40,0
198,2931.05,17,33,0
198,2932.59,20,34,0
198,2935.14,22,34,0
198,2937.47,23,32,0
198,2938.98,24,29,0
199,2941.56,14,41,0
199,2944.35,17,33,0
199,2945.37,20,32,0
199,2947.43,22,34,0
199,2950.07,23,32,0
199,2951.08,24,32,0
200,2953.32,14,39,0
200,2955.08,17,33,0
200,2957.59,20,35,0
200,2960.43,22,40,0
200,2963.18,23,31,0
200,2964.30,24,28,0
201,2966.45,14,40,0
201,2967.92,17,34,0
201,2970.35,20,34,0
201,2971.88,22,30,0
201,2973.09,23,35,0
201,2974.39,24,28,0
202,2976.83,14,40,0
202,2978.94,17,35,0
202,2980.58,20,38,0
202,2983.47,22,32,0
202,2985.34,23,30,0
202,2987.03,24,31,0
203,2989.74,14,39,0
203,2991.89,17,33,0
203,2993.80,20,33,0
203,2994.87,22,33,0
203,2997.17,23,31,0
203,2999.23,24,32,0
204,3000.57,14,38,0
204,3003.10,17,34,0
204,3004.12,20,34,0
204,3005.63,22,35,0
204,3008.30,23,32,0
204,3010.10,24,29,0
205,3011.31,14,38,0
205,3013.17,17,35,0
205,3015.82,20,35,0
205,3018.73,22,32,0
205,3021.53,23,30,0
205,3023.05,24,28,0
206,3025.42,14,39,0
206,3027.58,17,35,0
206,3029.12,20,33,0
206,3032.11,22,32,0
206,3034.28,23,34,0
206,3036.45,24,28,0
207,3038.65,14,38,0
207,3040.30,17,36,0
207,3042.72,20,36,0
207,3044.74,22,33,0
207,3046.78,23,32,0
207,3048.72,24,28,0
208,3049.91,14,40,0
208,3051.72,17,32,0
208,3054.45,20,36,0
208,3056.26,22,32,0
208,3058.84,23,32,0
208,3059.95,24,28,0
209,3061.32,14,39,0
209,3063.38,17,33,0
209,3065.64,20,34,0
209,3066.93,22,32,0
209,3069.24,23,30,0
209,3070.81,24,31,0
210,3073.76,14,41,0
210,3074.88,17,33,0
210,3075.89,20,34,0
210,3078.18,22,33,0
210,3080.13,23,32,0
210,3081.39,24,27,0
211,3084.34,14,37,0
211,3086.60,17,36,0
211,3088.96,20,34,0
211,3091.20,22,32,0
211,3092.29,23,32,0
211,3093.86,24,29,0
212,3096.16,14,43,0
212,3098.38,17,34,0
212,3100.28,20,33,0
212,3101.94,22,31,0
212,3104.49,23,32,0
212,3106.59,24,35,0
213,3107.73,14,40,0
213,3108.88,17,33,0
213,3111.31,20,34,0
213,3113.24,22,32,0
213,3114.87,23,29,0
213,3117.42,24,31,0
214,3120.03,14,44,0
214,3122.73,17,33,0
214,3124.87,20,33,0
214,3126.71,22,35,0
214,3129.45,23,30,0
214,3131.72,24,31,0
215,3134.27,14,37,0
215,3137.23,17,36,0
215,3138.28,20,32,0
215,3140.57,22,34,0
215,3143.03,23,31,0
215,3144.87,24,29,0
216,3146.84,14,37,0
216,3148.72,17,35,0
216,3150.63,20,35,0
216,3153.17,22,34,0
216,3155.71,23,31,0
216,3158.22,24,27,0
217,3159.84,14,40,0
217,3162.71,17,34,0
217,3164.35,20,48,0
217,3166.18,22,35,0
217,3167.39,23,31,0
217,3169.27,24,29,0
218,3170.88,14,39,0
218,3172.95,17,36,0
218,3175.57,20,30,0
218,3176.67,22,35,0
218,3178.32,23,32,0
218,3180.09,24,28,0
219,3182.24,14,40,0
219,3184.85,17,33,0
219,3186.48,20,31,0
219,3187.85,22,32,0
219,3190.05,23,31,0
219,3191.29,24,29,0
220,3193.21,14,38,0
220,3194.36,17,34,0
220,3195.85,20,33,0
220,3197.58,22,34,0
220,3200.12,23,34,0
220,3201.54,24,29,0
221,3203.93,14,37,0
221,3204.99,17,36,0
221,3207.45,20,37,0
221,3209.85,22,32,0
221,3210.97,23,32,0
221,3212.10,24,28,0
222,3214.91,14,38,0
222,3217.76,17,35,0
222,3219.01,20,35,0
222,3220.41,22,34,0
222,3222.26,23,29,0
222,3224.40,24,29,0
223,3226.97,14,38,0
223,3229.75,17,34,0
223,3230.88,20,34,0
223,3232.91,22,33,0
223,3235.71,23,31,0
223,3237.44,24,29,0
224,3240.26,14,36,0
224,3242.45,17,34,0
224,3244.39,20,33,0
224,3245.48,22,34,0
224,3246.68,23,30,0
224,3249.23,24,29,0
225,3251.89,14,36,0
225,3253.96,17,34,0
225,3255.08,20,31,0
225,3257.15,22,36,0
225,3259.52,23,32,0
225,3261.68,24,29,0
226,3263.00,14,40,0
226,3265.61,17,34,0
226,3266.64,20,35,0
226,3269.34,22,35,0
226,3271.02,23,31,0
226,3272.79,24,27,0
227,3273.96,14,42,0
227,3275.65,17,35,0
227,3277.30,20,37,0
227,3279.92,22,34,0
227,3282.74,23,34,0
227,3284.73,24,33,0
228,3286.69,14,40,0
228,3288.37,17,34,0
228,3290.01,20,37,0
228,3291.29,22,33,0
228,3293.33,23,29,0
228,3295.20,24,28,0
229,3297.75,14,37,0
229,3300.70,17,34,0
229,3303.24,20,36,0
229,3305.51,22,33,0
229,3307.49,23,33,0
229,3308.61,24,29,0
230,3310.13,14,38,0
230,3311.44,17,34,0
230,3314.31,20,31,0
230,3316.77,22,33,0
230,3317.78,23,33,0
230,3320.15,24,28,0
231,3322.43,14,41,0
231,3325.11,17,34,0
231,3326.22,20,34,0
231,3327.41,22,36,0
231,3329.20,23,30,0
231,3331.90,24,29,0
232,3334.86,14,39,0
232,3336.33,17,34,0
232,3338.12,20,36,0
232,3339.86,22,33,0
232,3341.08,23,30,0
232,3343.60,24,28,0
233,3345.99,14,39,0
233,3347.39,17,33,0
233,3349.55,20,35,0
233,3352.23,22,33,0
233,3354.38,23,29,0
233,3357.19,24,29,0
234,3359.11,14,38,0
234,3360.34,17,34,0
234,3363.17,20,33,0
234,3364.41,22,34,0
234,3365.42,23,35,0
234,3367.41,24,33,0
235,3369.51,14,39,0
235,3371.68,17,34,0
235,3374.13,20,32,0
235,3375.45,22,34,0
235,3377.88,23,33,0
235,3379.53,24,30,0
236,3381.29,14,37,0
236,3383.98,17,33,0
236,3385.71,20,38,0
236,3387.88,22,33,0
236,3390.65,23,30,0
236,3393.35,24,31,0
237,3395.20,14,39,0
237,3396.57,17,34,0
237,3398.89,20,36,0
237,3400.42,22,33,0
237,3402.50,23,30,0
237,3403.71,24,31,0
238,3404.80,14,38,0
238,3406.08,17,34,0
238,3408.46,20,32,0
238,3410.15,22,33,0
238,3412.81,23,32,0
238,3414.39,24,32,0
239,3417.20,14,40,0
239,3418.46,17,35,0
239,3419.90,20,34,0
239,3421.40,22,34,0
239,3423.04,23,31,0
239,3424.11,24,30,0
240,3426.73,14,39,0
240,3429.43,17,34,0
240,3430.87,20,33,0
240,3432.66,22,34,0
240,3435.03,23,32,0
240,3437.62,24,29,0
241,3439.74,14,38,0
241,3442.28,17,35,0
241,3443.48,20,35,0
241,3445.83,22,34,0
241,3448.71,23,32,0
241,3450.58,24,30,0
242,3453.15,14,41,0
242,3455.72,17,35,0
242,3457.70,20,34,0
242,3459.81,22,32,0
242,3462.37,23,32,0
242,3463.72,24,30,0
243,3466.70,14,36,0
243,3468.68,17,35,0
243,3470.48,20,34,0
243,3473.34,22,33,0
243,3475.15,23,32,0
243,3476.19,24,31,0
244,3478.37,14,39,0
244,3479.67,17,34,0
244,3481.73,20,34,0
244,3483.53,22,36,0
244,3485.08,23,30,0
244,3487.09,24,30,0
245,3488.86,14,39,0
245,3491.52,17,35,0
245,3492.84,20,35,0
245,3494.14,22,32,0
245,3496.72,23,33,0
245,3499.04,24,31,0
246,3500.55,14,38,0
246,3503.46,17,34,0
246,3504.67,20,34,0
246,3506.23,22,34,0
246,3509.20,23,29,0
246,3510.46,24,32,0
247,3512.46,14,38,0
247,3514.68,17,35,0
247,3517.13,20,33,0
247,3519.92,22,35,0
247,3521.77,23,29,0
247,3524.65,24,29,0
248,3527.18,14,41,0
248,3529.99,17,34,0
248,3531.86,20,35,0
248,3533.97,22,29,0
248,3536.34,23,31,0
248,3537.55,24,31,0
249,3538.66,14,37,0
249,3540.89,17,33,0
249,3543.63,20,33,0
249,3545.49,22,33,0
249,3547.20,23,31,0
249,3550.04,24,34,0
250,3551.63,14,37,0
250,3554.15,17,35,0
250,3556.63,20,33,0
250,3558.49,22,33,0
250,3559.91,23,31,0
250,3561.56,24,31,0
251,3564.28,14,40,0
251,3565.49,17,34,0
251,3566.92,20,36,0
251,3569.39,22,32,0
251,3572.32,23,32,0
251,3574.29,24,32,0
252,3577.13,14,39,0
252,3579.16,17,34,0
252,3580.70,20,30,0
252,3582.85,22,31,0
252,3585.84,23,30,0
252,3587.08,24,30,0
253,3589.25,14,43,0
253,3591.92,17,35,0
253,3593.62,20,31,0
253,3595.91,22,34,0
253,3598.76,23,27,0
253,3601.10,24,31,0
254,3603.41,14,39,0
254,3604.85,17,35,0
254,3606.28,20,32,0
254,3607.31,22,33,0
254,3609.39,23,30,0
254,3611.03,24,30,0
255,3612.46,14,36,0
255,3614.94,17,34,0
255,3616.61,20,34,0
255,3618.86,22,34,0
255,3620.27,23,29,0
255,3621.75,24,30,0
256,3623.23,14,37,0
256,3625.73,17,35,0
256,3628.15,20,35,0
256,3631.06,22,33,0
256,3632.67,23,33,0
256,3635.36,24,31,0
257,3637.88,14,39,0
257,3640.78,17,33,0
257,3643.06,20,32,0
257,3645.93,22,35,0
257,3647.45,23,31,0
257,3650.00,24,31,0
258,3651.77,14,37,0
258,3654.70,17,35,0
258,3656.12,20,34,0
258,3658.78,22,34,0
258,3660.01,23,29,0
258,3661.36,24,31,0
259,3662.85,14,37,0
259,3664.96,17,35,0
259,3666.42,20,32,0
259,3668.68,22,32,0
259,3670.53,23,33,0
259,3672.00,24,32,0
260,3673.95,14,38,0
260,3675.46,17,35,0
260,3677.62,20,34,0
260,3679.17,22,32,0
260,3681.79,23,28,0
260,3683.43,24,29,0
261,3684.66,14,37,0
261,3686.43,17,36,0
261,3688.91,20,33,0
261,3690.76,22,34,0
261,3691.95,23,30,0
261,3694.30,24,30,0
262,3696.69,14,36,0
262,3699.36,17,35,0
262,3701.54,20,32,0
262,3703.60,22,31,0
262,3705.25,23,30,0
262,3706.92,24,29,0
263,3709.11,14,39,0
263,3710.48,17,35,0
263,3712.73,20,34,0
263,3713.83,22,32,0
263,3715.09,23,31,0
263,3716.52,24,30,0
264,3718.11,14,37,0
264,3719.68,17,35,0
264,3722.23,20,32,0
264,3724.93,22,33,0
264,3727.88,23,40,0
264,3729.65,24,29,0
265,3731.23,14,38,0
265,3733.94,17,35,0
265,3735.03,20,31,0
265,3737.27,22,33,0
265,3738.95,23,29,0
265,3741.34,24,31,0
266,3743.19,14,36,0
266,3744.37,17,35,0
266,3745.57,20,36,0
266,3748.49,22,31,0
266,3751.32,23,30,0
266,3753.45,24,32,0
267,3755.79,14,37,0
267,3757.10,17,34,0
267,3759.79,20,33,0
267,3761.38,22,31,0
267,3763.30,23,31,0
267,3764.32,24,31,0
268,3766.92,14,42,0
268,3768.11,17,34,0
268,3769.20,20,36,0
268,3772.11,22,34,0
268,3773.31,23,34,0
268,3775.61,24,31,0
269,3778.11,14,38,0
269,3779.35,17,34,0
269,3782.07,20,35,0
269,3784.07,22,32,0
269,3785.09,23,31,0
269,3786.27,24,31,0
270,3788.26,14,39,0
270,3789.53,17,35,0
270,3791.16,20,35,0
270,3793.85,22,33,0
270,3796.38,23,29,0
270,3799.01,24,30,0
271,3801.44,14,38,0
271,3802.65,17,34,0
271,3805.26,20,36,0
271,3807.49,22,29,0
271,3810.27,23,35,0
271,3811.84,24,33,0
272,3814.83,14,37,0
272,3815.98,17,33,0
272,3817.36,20,36,0
272,3819.32,22,32,0
272,3821.96,23,30,0
272,3823.04,24,29,0
273,3824.54,14,38,0
273,3827.10,17,34,0
273,3828.54,20,32,0
273,3830.61,22,33,0
273,3832.64,23,31,0
273,3834.47,24,31,0
274,3836.06,14,38,0
274,3837.10,17,34,0
274,3838.39,20,34,0
274,3840.85,22,32,0
274,3843.00,23,31,0
274,3844.69,24,30,0
275,3846.08,14,38,0
275,3848.36,17,35,0
275,3850.62,20,35,0
275,3853.35,22,33,0
275,3855.31,23,28,0
275,3857.07,24,29,0
276,3858.69,14,38,0
276,3860.49,17,34,0
276,3861.91,20,34,0
276,3863.95,22,33,0
276,3865.82,23,32,0
276,3867.18,24,31,0
277,3868.51,14,37,0
277,3870.73,17,35,0
277,3873.58,20,36,0
277,3876.47,22,32,0
277,3877.52,23,28,0
277,3879.51,24,30,0
278,3881.12,14,38,0
278,3883.15,17,34,0
278,3885.71,20,32,0
278,3886.82,22,32,0
278,3888.68,23,29,0
278,3890.12,24,31,0
279,3892.87,14,39,0
279,3894.43,17,34,0
279,3895.91,20,31,0
279,3898.46,22,33,0
279,3900.28,23,29,0
279,3903.07,24,32,0
280,3905.98,14,38,0
280,3907.07,17,34,0
280,3909.54,20,35,0
280,3910.77,22,30,0
280,3912.30,23,30,0
280,3914.42,24,31,0
281,3916.71,14,38,0
281,3918.93,17,35,0
281,3921.48,20,31,0
281,3924.16,22,33,0
281,3925.18,23,28,0
281,3927.08,24,30,0
282,3929.40,14,38,0
282,3931.06,17,35,0
282,3932.70,20,34,0
282,3933.98,22,35,0
282,3936.04,23,28,0
282,3938.80,24,33,0
283,3941.25,14,37,0
283,3943.08,17,35,0
283,3944.33,20,35,0
283,3947.31,22,33,0
283,3948.96,23,30,0
283,3950.01,24,30,0
284,3951.76,14,38,0
284,3954.23,17,35,0
284,3955.40,20,33,0
284,3957.18,22,34,0
284,3958.50,23,29,0
284,3961.09,24,30,0
285,3963.84,14,38,0
285,3964.91,17,33,0
285,3966.53,20,34,0
285,3968.42,22,34,0
285,3970.21,23,29,0
285,3971.66,24,30,0
286,3973.51,14,39,0
286,3975.88,17,35,0
286,3978.38,20,35,0
286,3981.03,22,34,0
286,3983.59,23,30,0
286,3985.40,24,32,0
287,3987.01,14,39,0
287,3988.10,17,34,0
287,3990.65,20,33,0
287,3992.64,22,33,0
287,3993.77,23,31,0
287,3995.08,24,29,0
288,3996.08,14,38,0
288,3997.68,17,37,0
288,4000.02,20,33,0
288,4002.29,22,33,0
288,4003.41,23,32,0
288,4004.88,24,31,0
289,4005.91,14,38,0
289,4008.31,17,35,0
289,4010.97,20,32,0
289,4013.02,22,32,0
289,4014.28,23,28,0
289,4016.61,24,31,0
290,4018.28,14,39,0
290,4021.25,17,35,0
290,4022.50,20,33,0
290,4023.69,22,33,0
290,4026.31,23,29,0
290,4027.65,24,32,0
291,4029.81,14,37,0
291,4032.13,17,34,0
291,4035.11,20,36,0
291,4036.55,22,32,0
291,4038.63,23,34,0
291,4040.07,24,30,0
292,4041.83,14,38,0
292,4043.52,17,35,0
292,4045.01,20,35,0
292,4047.42,22,34,0
292,4048.49,23,29,0
292,4051.17,24,30,0
293,4052.69,14,38,0
293,4054.36,17,34,0
293,4056.78,20,36,0
293,4057.82,22,34,0
293,4060.63,23,30,0
293,4062.72,24,32,0
294,4064.49,14,38,0
294,4065.60,17,35,0
294,4068.31,20,32,0
294,4069.95,22,35,0
294,4071.32,23,27,0
294,4073.89,24,32,0
295,4076.00,14,39,0
295,4078.56,17,35,0
295,4080.33,20,35,0
295,4083.32,22,32,0
295,4085.82,23,31,0
295,4087.07,24,29,0
296,4089.48,14,39,0
296,4092.15,17,34,0
296,4095.11,20,35,0
296,4097.69,22,33,0
296,4098.77,23,28,0
296,4101.05,24,30,0
297,4102.22,14,38,0
297,4104.41,17,34,0
297,4107.15,20,36,0
297,4109.43,22,35,0
297,4112.16,23,27,0
297,4114.35,24,31,0
298,4117.21,14,37,0
298,4119.16,17,35,0
298,4120.59,20,33,0
298,4122.60,22,34,0
298,4124.00,23,31,0
298,4125.84,24,29,0
299,4128.62,14,37,0
299,4130.62,17,35,0
299,4133.28,20,40,0
299,4134.81,22,32,0
299,4136.14,23,32,0
299,4138.85,24,30,0
300,4141.76,14,37,0
300,4144.71,17,35,0
300,4145.77,20,33,0
300,4148.46,22,40,0
300,4151.30,23,31,0
300,4154.27,24,29,0
301,4156.80,14,38,0
301,4159.36,17,35,0
301,4161.19,20,32,0
301,4163.13,22,34,0
301,4165.69,23,31,0
301,4167.66,24,29,0
302,4169.95,14,40,0
302,4171.23,17,34,0
302,4173.15,20,35,0
302,4175.28,22,33,0
302,4177.22,23,27,0
302,4178.68,24,30,0
303,4180.26,14,37,0
303,4182.75,17,35,0
303,4184.55,20,31,0
303,4185.56,22,32,0
303,4186.72,23,33,0
303,4188.00,24,30,0
304,4190.49,14,39,0
304,4191.97,17,34,0
304,4193.80,20,30,0
304,4195.97,22,33,0
304,4197.21,23,30,0
304,4198.47,24,30,0
305,4200.14,14,37,0
305,4202.90,17,34,0
305,4204.16,20,30,0
305,4206.98,22,35,0
305,4208.03,23,28,0
305,4210.65,24,29,0
306,4212.65,14,40,0
306,4215.23,17,35,0
306,4216.94,20,34,0
306,4218.24,22,33,0
306,4221.21,23,27,0
306,4224.14,24,30,0
307,4226.77,14,39,0
307,4228.95,17,34,0
307,4230.13,20,32,0
307,4233.00,22,35,0
307,4234.66,23,30,0
307,4236.66,24,31,0
308,4237.72,14,40,0
308,4240.21,17,35,0
308,4242.11,20,32,0
308,4244.50,22,34,0
308,4245.88,23,34,0
308,4247.07,24,30,0
309,4248.96,14,37,0
309,4251.54,17,34,0
309,4253.52,20,32,0
309,4256.51,22,34,0
309,4258.82,23,29,0
309,4260.50,24,29,0
310,4261.56,14,40,0
310,4262.57,17,34,0
310,4265.10,20,31,0
310,4267.97,22,31,0
310,4270.63,23,28,0
310,4273.23,24,31,0
311,4274.40,14,36,0
311,4276.74,17,33,0
311,4279.27,20,33,0
311,4282.27,22,32,0
311,4284.37,23,28,0
311,4286.12,24,30,0
312,4287.79,14,37,0
312,4289.47,17,35,0
312,4291.08,20,33,0
312,4293.00,22,35,0
312,4295.34,23,30,0
312,4297.32,24,30,0
313,4299.69,14,36,0
313,4301.28,17,33,0
313,4302.49,20,33,0
313,4304.69,22,32,0
313,4307.14,23,30,0
313,4310.12,24,29,0
314,4311.87,14,37,0
314,4314.72,17,34,0
314,4316.34,20,33,0
314,4318.13,22,35,0
314,4319.68,23,30,0
314,4320.97,24,31,0
315,4322.34,14,38,0
315,4324.17,17,34,0
315,4326.94,20,35,0
315,4328.64,22,33,0
315,4330.20,23,30,0
315,4332.91,24,29,0
316,4335.53,14,38,0
316,4336.96,17,34,0
316,4339.87,20,32,0
316,4342.70,22,34,0
316,4344.66,23,30,0
316,4346.01,24,29,0
317,4348.44,14,37,0
317,4350.75,17,35,0
317,4351.77,20,31,0
317,4352.93,22,32,0
317,4354.43,23,33,0
317,4356.01,24,33,0
318,4358.16,14,38,0
318,4360.56,17,34,0
318,4363.06,20,34,0
318,4365.01,22,36,0
318,4367.00,23,29,0
318,4368.95,24,36,0
319,4371.17,14,40,0
319,4373.95,17,34,0
319,4375.79,20,30,0
319,4376.90,22,34,0
319,4379.87,23,30,0
319,4382.18,24,32,0
320,4384.84,14,39,0
320,4386.18,17,34,0
320,4388.81,20,32,0
320,4391.67,22,32,0
320,4393.57,23,28,0
320,4395.23,24,30,0
321,4398.07,14,38,0
321,4400.02,17,34,0
321,4401.24,20,33,0
321,4403.56,22,33,0
321,4405.73,23,29,0
321,4408.44,24,30,0
322,4410.46,14,37,0
322,4411.66,17,34,0
322,4413.92,20,31,0
322,4416.25,22,34,0
322,4418.29,23,30,0
322,4420.23,24,30,0
323,4422.68,14,37,0
323,4424.76,17,35,0
323,4427.47,20,32,0
323,4429.11,22,36,0
323,4430.22,23,30,0
323,4433.12,24,30,0
324,4434.14,14,35,0
324,4435.92,17,34,0
324,4438.22,20,32,0
324,4441.06,22,33,0
324,4443.84,23,33,0
324,4445.79,24,30,0
325,4447.80,14,38,0
325,4449.95,17,35,0
325,4451.61,20,32,0
325,4452.96,22,34,0
325,4455.92,23,27,0
325,4457.60,24,31,0
326,4458.72,14,36,0
326,4461.04,17,34,0
326,4462.20,20,33,0
326,4464.81,22,34,0
326,4465.97,23,27,0
326,4467.58,24,31,0
327,4468.68,14,36,0
327,4470.13,17,40,0
327,4472.47,20,32,0
327,4473.57,22,32,0
327,4475.63,23,29,0
327,4477.55,24,33,0
328,4479.62,14,38,0
328,4480.93,17,35,0
328,4482.83,20,32,0
328,4485.21,22,32,0
328,4486.26,23,30,0
328,4488.62,24,34,0
329,4491.25,14,37,0
329,4494.10,17,33,0
329,4496.48,20,34,0
329,4498.23,22,34,0
329,4499.94,23,35,0
329,4502.16,24,31,0
330,4504.40,14,37,0
330,4505.63,17,34,0
330,4507.26,20,31,0
330,4509.61,22,35,0
330,4512.57,23,30,0
330,4514.12,24,31,0
331,4516.15,14,37,0
331,4517.98,17,33,0
331,4520.01,20,32,0
331,4522.76,22,33,0
331,4525.10,23,30,0
331,4527.29,24,30,0
332,4529.49,14,39,0
332,4531.49,17,33,0
332,4532.58,20,34,0
332,4534.58,22,33,0
332,4537.00,23,28,0
332,4539.74,24,32,0
333,4542.64,14,37,0
333,4544.33,17,37,0
333,4547.29,20,32,0
333,4549.83,22,31,0
333,4551.29,23,28,0
333,4552.98,24,30,0
334,4554.53,14,38,0
334,4557.13,17,34,0
334,4559.32,20,32,0
334,4561.03,22,32,0
334,4563.28,23,32,0
334,4565.14,24,30,0
335,4566.21,14,37,0
335,4567.96,17,35,0
335,4568.98,20,33,0
335,4571.28,22,34,0
335,4573.54,23,28,0
335,4576.07,24,34,0
336,4577.96,14,39,0
336,4579.53,17,33,0
336,4580.89,20,32,0
336,4582.58,22,32,0
336,4583.67,23,29,0
336,4585.99,24,30,0
337,4587.35,14,37,0
337,4589.51,17,33,0
337,4592.20,20,31,0
337,4595.19,22,34,0
337,4596.38,23,30,0
337,4597.51,24,30,0
338,4599.75,14,37,0
338,4602.45,17,33,0
338,4603.76,20,30,0
338,4605.92,22,33,0
338,4608.10,23,30,0
338,4609.39,24,31,0
339,4611.07,14,36,0
339,4612.26,17,33,0
339,4613.51,20,35,0
339,4614.88,22,35,0
339,4617.57,23,32,0
339,4618.60,24,34,0
340,4621.14,14,38,0
340,4622.37,17,36,0
340,4624.66,20,33,0
340,4626.22,22,35,0
340,4628.30,23,30,0
340,4631.09,24,31,0
341,4633.95,14,38,0
341,4636.15,17,33,0
341,4637.66,20,33,0
341,4638.82,22,35,0
341,4641.25,23,28,0
341,4643.23,24,31,0
342,4644.50,14,38,0
342,4646.53,17,33,0
342,4648.89,20,34,0
342,4650.64,22,33,0
342,4652.25,23,30,0
342,4653.31,24,30,0
343,4655.40,14,38,0
343,4658.02,17,33,0
343,4660.10,20,33,0
343,4661.91,22,32,0
343,4664.47,23,32,0
343,4666.24,24,31,0
344,4667.47,14,36,0
344,4668.71,17,34,0
344,4670.08,20,33,0
344,4672.80,22,33,0
344,4674.02,23,32,0
344,4676.59,24,32,0
345,4678.62,14,36,0
345,4680.96,17,33,0
345,4683.85,20,34,0
345,4686.77,22,31,0
345,4688.61,23,28,0
345,4691.29,24,30,0
346,4693.62,14,39,0
346,4695.29,17,34,0
346,4697.97,20,30,0
346,4700.61,22,33,0
346,4702.06,23,31,0
346,4703.76,24,30,0
347,4705.37,14,37,0
347,4707.16,17,35,0
347,4709.07,20,31,0
347,4711.93,22,33,0
347,4714.36,23,29,0
347,4716.61,24,31,0
348,4719.21,14,36,0
348,4721.51,17,35,0
348,4724.36,20,31,0
348,4726.12,22,33,0
348,4727.65,23,29,0
348,4730.54,24,30,0
349,4731.91,14,37,0
349,4733.19,17,33,0
349,4734.98,20,34,0
349,4737.62,22,34,0
349,4738.64,23,29,0
349,4739.74,24,30,0
350,4742.01,14,39,0
350,4743.73,17,34,0
350,4745.40,20,31,0
350,4747.77,22,32,0
350,4749.29,23,31,0
350,4751.16,24,32,0
351,4753.08,14,39,0
351,4754.82,17,33,0
351,4756.05,20,33,0
351,4757.54,22,34,0
351,4760.10,23,29,0
351,4761.57,24,33,0
352,4764.10,14,37,0
352,4766.10,17,34,0
352,4767.26,20,35,0
352,4770.01,22,34,0
352,4772.38,23,31,0
352,4774.90,24,32,0
353,4777.20,14,36,0
353,4779.91,17,33,0
353,4781.43,20,29,0
353,4782.89,22,35,0
353,4785.37,23,29,0
353,4787.52,24,30,0
354,4790.48,14,38,0
354,4792.47,17,34,0
354,4794.16,20,30,0
354,4796.10,22,33,0
354,4798.70,23,32,0
354,4801.32,24,29,0
355,4803.02,14,38,0
355,4805.82,17,34,0
355,4807.62,20,32,0
355,4809.65,22,33,0
355,4812.05,23,31,0
355,4813.60,24,30,0
356,4815.00,14,36,0
356,4816.28,17,34,0
356,4818.86,20,30,0
356,4821.34,22,32,0
356,4824.25,23,29,0
356,4827.01,24,33,0
357,4828.84,14,37,0
357,4831.71,17,34,0
357,4834.39,20,32,0
357,4835.67,22,33,0
357,4836.98,23,31,0
357,4839.07,24,30,0
358,4841.59,14,36,0
358,4843.38,17,34,0
358,4846.28,20,30,0
358,4849.25,22,31,0
358,4851.60,23,28,0
358,4852.84,24,32,0
359,4854.75,14,36,0
359,4856.91,17,34,0
359,4859.51,20,34,0
359,4861.22,22,35,0
359,4863.73,23,29,0
359,4866.01,24,36,0
360,4868.97,14,36,0
360,4871.37,17,34,0
360,4872.80,20,30,0
360,4875.26,22,32,0
360,4877.21,23,29,0
360,4879.56,24,30,0
361,4881.09,14,36,0
361,4882.20,17,34,0
361,4883.91,20,30,0
361,4886.77,22,32,0
361,4889.21,23,33,0
361,4891.82,24,34,0
362,4894.27,14,36,0
362,4897.22,17,34,0
362,4899.01,20,29,0
